"","surv_year","disease_week","species","pool_size","WNV","ctval","state"
"1563","2023",30,"Tarsalis",50,1,37.6,"Nebraska"
"1564","2023",30,"Tarsalis",50,1,23,"Nebraska"
"1565","2023",30,"Tarsalis",50,1,37.5,"Nebraska"
"1566","2023",30,"Tarsalis",50,1,24.4,"Nebraska"
"1567","2023",30,"Tarsalis",50,1,38.5,"Nebraska"
"1568","2023",30,"Tarsalis",50,1,37.2,"Nebraska"
"1569","2023",30,"Tarsalis",50,1,37.9,"Nebraska"
"1570","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1571","2023",30,"Tarsalis",50,1,38.3,"Nebraska"
"1572","2023",30,"Tarsalis",50,1,36.3,"Nebraska"
"1573","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1574","2023",30,"Tarsalis",50,1,21.5,"Nebraska"
"1575","2023",30,"Tarsalis",50,1,34.2,"Nebraska"
"1576","2023",30,"Tarsalis",50,1,28.7,"Nebraska"
"1577","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1578","2023",30,"Tarsalis",50,1,31.6,"Nebraska"
"1579","2023",30,"Tarsalis",50,1,38.5,"Nebraska"
"1580","2023",30,"Tarsalis",50,1,33,"Nebraska"
"1581","2023",30,"Tarsalis",29,0,40,"Nebraska"
"1582","2023",30,"Pipiens",5,0,40,"Nebraska"
"1583","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1584","2023",30,"Tarsalis",50,1,37.1,"Nebraska"
"1585","2023",30,"Tarsalis",50,1,24.1,"Nebraska"
"1586","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1587","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1588","2023",30,"Tarsalis",50,1,35.5,"Nebraska"
"1589","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1590","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1591","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1592","2023",30,"Tarsalis",50,1,20.1,"Nebraska"
"1593","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1594","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1595","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1596","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1597","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1598","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1599","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1600","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1601","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1602","2023",30,"Tarsalis",50,1,34.4,"Nebraska"
"1603","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1604","2023",30,"Tarsalis",50,1,20.3,"Nebraska"
"1605","2023",30,"Tarsalis",50,0,40,"Nebraska"
"1606","2023",30,"Tarsalis",30,0,40,"Nebraska"
"1607","2023",30,"Pipiens",1,0,40,"Nebraska"
"1608","2023",30,"Pipiens",1,0,40,"Nebraska"
"1609","2023",30,"Tarsalis",14,0,40,"Nebraska"
"1610","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1611","2023",30,"Pipiens",6,0,40,"Nebraska"
"1612","2023",30,"Tarsalis",2,1,37.8,"Nebraska"
"1613","2023",30,"Tarsalis",3,1,38.9,"Nebraska"
"1614","2023",30,"Pipiens",4,0,40,"Nebraska"
"1615","2023",30,"Pipiens",50,0,40,"Nebraska"
"1616","2023",30,"Pipiens",50,0,40,"Nebraska"
"1617","2023",30,"Pipiens",50,0,40,"Nebraska"
"1618","2023",30,"Pipiens",50,0,40,"Nebraska"
"1619","2023",30,"Pipiens",43,0,40,"Nebraska"
"1620","2023",30,"Tarsalis",2,0,40,"Nebraska"
"1621","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1622","2023",30,"Pipiens",50,0,40,"Nebraska"
"1623","2023",30,"Pipiens",14,0,40,"Nebraska"
"1624","2023",30,"Tarsalis",5,0,40,"Nebraska"
"1625","2023",30,"Pipiens",10,0,40,"Nebraska"
"1626","2023",30,"Tarsalis",15,0,40,"Nebraska"
"1627","2023",30,"Pipiens",1,0,40,"Nebraska"
"1628","2023",30,"Pipiens",3,0,40,"Nebraska"
"1629","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1630","2023",30,"Pipiens",3,0,40,"Nebraska"
"1631","2023",30,"Tarsalis",5,0,40,"Nebraska"
"1632","2023",30,"Pipiens",1,0,40,"Nebraska"
"1633","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1634","2023",29,"Pipiens",1,0,40,"Nebraska"
"1635","2023",29,"Tarsalis",1,0,40,"Nebraska"
"1636","2023",29,"Tarsalis",4,1,23,"Nebraska"
"1637","2023",30,"Tarsalis",5,0,40,"Nebraska"
"1638","2023",30,"Pipiens",15,0,40,"Nebraska"
"1639","2023",30,"Tarsalis",2,0,40,"Nebraska"
"1640","2023",30,"Pipiens",17,0,40,"Nebraska"
"1641","2023",30,"Tarsalis",6,0,40,"Nebraska"
"1642","2023",30,"Pipiens",1,0,40,"Nebraska"
"1643","2023",30,"Tarsalis",2,0,40,"Nebraska"
"1644","2023",30,"Tarsalis",11,0,40,"Nebraska"
"1645","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1646","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1647","2023",30,"Pipiens",2,0,40,"Nebraska"
"1648","2023",30,"Tarsalis",4,0,40,"Nebraska"
"1649","2023",30,"Pipiens",1,0,40,"Nebraska"
"1650","2023",30,"Pipiens",5,0,40,"Nebraska"
"1651","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1652","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1653","2023",30,"Tarsalis",33,0,40,"Nebraska"
"1654","2023",30,"Pipiens",3,0,40,"Nebraska"
"1655","2023",30,"Tarsalis",14,0,40,"Nebraska"
"1656","2023",30,"Tarsalis",23,0,40,"Nebraska"
"1657","2023",30,"Pipiens",2,1,24,"Nebraska"
"1658","2023",30,"Tarsalis",18,0,40,"Nebraska"
"1659","2023",30,"Tarsalis",5,0,40,"Nebraska"
"1660","2023",30,"Pipiens",1,0,40,"Nebraska"
"1661","2023",30,"Tarsalis",2,0,40,"Nebraska"
"1662","2023",30,"Pipiens",4,0,40,"Nebraska"
"1663","2023",30,"Tarsalis",1,0,40,"Nebraska"
"1664","2023",30,"Pipiens",1,0,40,"Nebraska"
"1665","2023",31,"Tarsalis",11,0,40,"Nebraska"
"1666","2023",31,"Pipiens",1,0,40,"Nebraska"
"1667","2023",31,"Pipiens",6,0,40,"Nebraska"
"1668","2023",31,"Tarsalis",23,1,37.5,"Nebraska"
"1669","2023",31,"Pipiens",4,0,40,"Nebraska"
"1670","2023",31,"Tarsalis",14,0,40,"Nebraska"
"1671","2023",30,"Tarsalis",5,0,40,"Nebraska"
"1672","2023",30,"Tarsalis",3,0,40,"Nebraska"
"1673","2023",30,"Pipiens",1,0,40,"Nebraska"
"1674","2023",31,"Pipiens",5,0,40,"Nebraska"
"1675","2023",31,"Pipiens",43,0,40,"Nebraska"
"1676","2023",31,"Tarsalis",2,0,40,"Nebraska"
"1677","2023",31,"Tarsalis",1,0,40,"Nebraska"
"1678","2023",31,"Pipiens",16,0,40,"Nebraska"
"1679","2023",31,"Pipiens",50,1,21.9,"Nebraska"
"1680","2023",31,"Pipiens",50,0,40,"Nebraska"
"1681","2023",31,"Pipiens",50,1,23.4,"Nebraska"
"1682","2023",31,"Pipiens",17,1,26.7,"Nebraska"
"1683","2023",31,"Tarsalis",8,0,40,"Nebraska"
"1684","2023",31,"Pipiens",4,0,40,"Nebraska"
"1685","2023",31,"Tarsalis",10,0,40,"Nebraska"
"1686","2023",31,"Pipiens",9,0,40,"Nebraska"
"1687","2023",31,"Tarsalis",9,0,40,"Nebraska"
"1688","2023",31,"Pipiens",2,0,40,"Nebraska"
"1689","2023",31,"Tarsalis",1,0,40,"Nebraska"
"1690","2023",31,"Pipiens",3,0,40,"Nebraska"
"1691","2023",31,"Pipiens",2,0,40,"Nebraska"
"1692","2023",31,"Tarsalis",2,0,40,"Nebraska"
"1693","2023",31,"Pipiens",7,0,40,"Nebraska"
"1694","2023",31,"Tarsalis",6,0,40,"Nebraska"
"1695","2023",31,"Pipiens",33,0,40,"Nebraska"
"1696","2023",31,"Tarsalis",8,0,40,"Nebraska"
"1697","2023",31,"Tarsalis",9,0,40,"Nebraska"
"1698","2023",31,"Pipiens",14,0,40,"Nebraska"
"1699","2023",31,"Tarsalis",5,0,40,"Nebraska"
"1700","2023",31,"Pipiens",50,0,40,"Nebraska"
"1701","2023",31,"Pipiens",50,0,40,"Nebraska"
"1702","2023",31,"Pipiens",13,0,40,"Nebraska"
"1703","2023",31,"Tarsalis",2,0,40,"Nebraska"
"1704","2023",31,"Tarsalis",50,0,40,"Nebraska"
"1705","2023",31,"Tarsalis",14,0,40,"Nebraska"
"1706","2023",31,"Pipiens",41,0,40,"Nebraska"
"1707","2023",31,"Pipiens",4,0,40,"Nebraska"
"1708","2023",31,"Tarsalis",1,0,40,"Nebraska"
"1709","2023",31,"Pipiens",2,0,40,"Nebraska"
"1710","2023",31,"Tarsalis",7,0,40,"Nebraska"
"1711","2023",31,"Tarsalis",3,0,40,"Nebraska"
"1712","2023",31,"Tarsalis",8,0,40,"Nebraska"
"1713","2023",31,"Pipiens",4,0,40,"Nebraska"
"1714","2023",31,"Tarsalis",14,0,40,"Nebraska"
"1715","2023",31,"Tarsalis",26,0,40,"Nebraska"
"1716","2023",31,"Pipiens",17,0,40,"Nebraska"
"1717","2023",31,"Tarsalis",5,0,40,"Nebraska"
"1718","2023",31,"Tarsalis",8,0,40,"Nebraska"
"1719","2023",32,"Tarsalis",10,0,40,"Nebraska"
"1720","2023",32,"Pipiens",26,0,40,"Nebraska"
"1721","2023",32,"Tarsalis",29,0,40,"Nebraska"
"1722","2023",32,"Pipiens",30,0,40,"Nebraska"
"1723","2023",32,"Pipiens",50,1,34.4,"Nebraska"
"1724","2023",32,"Pipiens",50,1,31.7,"Nebraska"
"1725","2023",32,"Pipiens",50,1,24.2,"Nebraska"
"1726","2023",32,"Pipiens",50,1,23.3,"Nebraska"
"1727","2023",32,"Pipiens",50,1,30.9,"Nebraska"
"1728","2023",32,"Pipiens",50,0,40,"Nebraska"
"1729","2023",32,"Pipiens",7,1,27.2,"Nebraska"
"1730","2023",32,"Tarsalis",10,0,40,"Nebraska"
"1731","2023",32,"Pipiens",7,0,40,"Nebraska"
"1732","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1733","2023",32,"Pipiens",22,0,40,"Nebraska"
"1734","2023",32,"Tarsalis",31,0,40,"Nebraska"
"1735","2023",32,"Pipiens",43,0,40,"Nebraska"
"1736","2023",32,"Tarsalis",30,0,40,"Nebraska"
"1737","2023",32,"Tarsalis",4,1,17.8,"Nebraska"
"1738","2023",32,"Pipiens",1,0,40,"Nebraska"
"1739","2023",32,"Tarsalis",2,0,40,"Nebraska"
"1740","2023",32,"Tarsalis",2,0,40,"Nebraska"
"1741","2023",32,"Pipiens",12,0,40,"Nebraska"
"1742","2023",32,"Pipiens",23,0,40,"Nebraska"
"1743","2023",32,"Tarsalis",3,0,40,"Nebraska"
"1744","2023",32,"Pipiens",15,0,40,"Nebraska"
"1745","2023",32,"Tarsalis",4,0,40,"Nebraska"
"1746","2023",32,"Tarsalis",2,0,40,"Nebraska"
"1747","2023",32,"Pipiens",1,0,40,"Nebraska"
"1748","2023",32,"Pipiens",31,0,40,"Nebraska"
"1749","2023",32,"Tarsalis",50,0,40,"Nebraska"
"1750","2023",32,"Tarsalis",14,0,40,"Nebraska"
"1751","2023",32,"Pipiens",13,0,40,"Nebraska"
"1752","2023",32,"Tarsalis",5,0,40,"Nebraska"
"1753","2023",32,"Pipiens",39,0,40,"Nebraska"
"1754","2023",32,"Tarsalis",17,1,20.2,"Nebraska"
"1755","2023",32,"Pipiens",7,0,40,"Nebraska"
"1756","2023",32,"Tarsalis",11,0,40,"Nebraska"
"1757","2023",32,"Pipiens",31,0,40,"Nebraska"
"1758","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1759","2023",32,"Pipiens",15,0,40,"Nebraska"
"1760","2023",32,"Tarsalis",2,0,40,"Nebraska"
"1761","2023",32,"Pipiens",16,0,40,"Nebraska"
"1762","2023",32,"Tarsalis",3,0,40,"Nebraska"
"1763","2023",32,"Pipiens",6,0,40,"Nebraska"
"1764","2023",32,"Tarsalis",2,0,40,"Nebraska"
"1765","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1766","2023",32,"Pipiens",1,0,40,"Nebraska"
"1767","2023",32,"Pipiens",28,0,40,"Nebraska"
"1768","2023",32,"Tarsalis",42,0,40,"Nebraska"
"1769","2023",32,"Pipiens",3,0,40,"Nebraska"
"1770","2023",32,"Tarsalis",33,0,40,"Nebraska"
"1771","2023",32,"Tarsalis",7,0,40,"Nebraska"
"1772","2023",32,"Tarsalis",3,0,40,"Nebraska"
"1773","2023",32,"Pipiens",2,0,40,"Nebraska"
"1774","2023",32,"Pipiens",6,0,40,"Nebraska"
"1775","2023",32,"Tarsalis",6,0,40,"Nebraska"
"1776","2023",32,"Tarsalis",13,0,40,"Nebraska"
"1777","2023",32,"Pipiens",11,0,40,"Nebraska"
"1778","2023",32,"Pipiens",2,0,40,"Nebraska"
"1779","2023",32,"Pipiens",3,0,40,"Nebraska"
"1780","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1781","2023",32,"Pipiens",2,0,40,"Nebraska"
"1782","2023",32,"Pipiens",1,0,40,"Nebraska"
"1783","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1784","2023",32,"Pipiens",24,0,40,"Nebraska"
"1785","2023",32,"Tarsalis",2,0,40,"Nebraska"
"1786","2023",32,"Tarsalis",50,1,20.5,"Nebraska"
"1787","2023",32,"Tarsalis",50,1,21.4,"Nebraska"
"1788","2023",32,"Tarsalis",50,1,24.4,"Nebraska"
"1789","2023",32,"Tarsalis",42,1,26.4,"Nebraska"
"1790","2023",32,"Pipiens",50,1,36.9,"Nebraska"
"1791","2023",32,"Pipiens",38,1,37.1,"Nebraska"
"1792","2023",32,"Pipiens",50,0,40,"Nebraska"
"1793","2023",32,"Pipiens",50,0,40,"Nebraska"
"1794","2023",32,"Pipiens",50,0,40,"Nebraska"
"1795","2023",32,"Pipiens",50,1,37.7,"Nebraska"
"1796","2023",32,"Pipiens",50,1,30.2,"Nebraska"
"1797","2023",32,"Pipiens",50,0,40,"Nebraska"
"1798","2023",32,"Pipiens",50,1,38.2,"Nebraska"
"1799","2023",32,"Pipiens",50,0,40,"Nebraska"
"1800","2023",32,"Pipiens",50,0,40,"Nebraska"
"1801","2023",32,"Pipiens",50,0,40,"Nebraska"
"1802","2023",32,"Pipiens",50,1,37.2,"Nebraska"
"1803","2023",32,"Pipiens",50,1,24.7,"Nebraska"
"1804","2023",32,"Pipiens",50,0,40,"Nebraska"
"1805","2023",32,"Pipiens",50,1,36.4,"Nebraska"
"1806","2023",32,"Pipiens",50,0,40,"Nebraska"
"1807","2023",32,"Pipiens",50,0,40,"Nebraska"
"1808","2023",32,"Pipiens",50,0,40,"Nebraska"
"1809","2023",32,"Pipiens",50,0,40,"Nebraska"
"1810","2023",32,"Pipiens",50,0,40,"Nebraska"
"1811","2023",32,"Pipiens",50,0,40,"Nebraska"
"1812","2023",32,"Pipiens",50,0,40,"Nebraska"
"1813","2023",32,"Pipiens",50,0,40,"Nebraska"
"1814","2023",32,"Pipiens",50,0,40,"Nebraska"
"1815","2023",32,"Pipiens",50,1,34.9,"Nebraska"
"1816","2023",32,"Pipiens",50,0,40,"Nebraska"
"1817","2023",32,"Pipiens",50,0,40,"Nebraska"
"1818","2023",32,"Pipiens",42,0,40,"Nebraska"
"1819","2023",32,"Tarsalis",50,0,40,"Nebraska"
"1820","2023",32,"Tarsalis",50,1,33.1,"Nebraska"
"1821","2023",32,"Tarsalis",50,1,36.9,"Nebraska"
"1822","2023",32,"Tarsalis",50,1,29,"Nebraska"
"1823","2023",32,"Tarsalis",50,0,40,"Nebraska"
"1824","2023",32,"Tarsalis",50,1,36.3,"Nebraska"
"1825","2023",32,"Tarsalis",36,1,37.1,"Nebraska"
"1826","2023",32,"Tarsalis",50,1,20.2,"Nebraska"
"1827","2023",32,"Tarsalis",33,1,18.8,"Nebraska"
"1828","2023",32,"Pipiens",50,0,40,"Nebraska"
"1829","2023",32,"Pipiens",2,0,40,"Nebraska"
"1830","2023",32,"Pipiens",3,0,40,"Nebraska"
"1831","2023",32,"Tarsalis",3,0,40,"Nebraska"
"1832","2023",32,"Pipiens",7,0,40,"Nebraska"
"1833","2023",32,"Tarsalis",25,0,40,"Nebraska"
"1834","2023",32,"Pipiens",50,0,40,"Nebraska"
"1835","2023",32,"Pipiens",10,0,40,"Nebraska"
"1836","2023",32,"Tarsalis",32,0,40,"Nebraska"
"1837","2023",32,"Pipiens",3,0,40,"Nebraska"
"1838","2023",32,"Tarsalis",12,0,40,"Nebraska"
"1839","2023",32,"Pipiens",7,0,40,"Nebraska"
"1840","2023",32,"Tarsalis",5,0,40,"Nebraska"
"1841","2023",32,"Pipiens",15,0,40,"Nebraska"
"1842","2023",32,"Tarsalis",12,0,40,"Nebraska"
"1843","2023",32,"Pipiens",6,1,38.2,"Nebraska"
"1844","2023",32,"Pipiens",11,1,33.8,"Nebraska"
"1845","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1846","2023",32,"Tarsalis",1,0,40,"Nebraska"
"1847","2023",33,"Pipiens",50,0,40,"Nebraska"
"1848","2023",33,"Pipiens",8,0,40,"Nebraska"
"1849","2023",33,"Tarsalis",19,0,40,"Nebraska"
"1850","2023",33,"Pipiens",50,1,34.8,"Nebraska"
"1851","2023",33,"Pipiens",27,0,40,"Nebraska"
"1852","2023",33,"Tarsalis",1,0,40,"Nebraska"
"1853","2023",33,"Pipiens",37,0,40,"Nebraska"
"1854","2023",33,"Tarsalis",17,0,40,"Nebraska"
"1855","2023",33,"Pipiens",50,0,40,"Nebraska"
"1856","2023",33,"Pipiens",50,0,40,"Nebraska"
"1857","2023",33,"Pipiens",50,1,31.9,"Nebraska"
"1858","2023",33,"Pipiens",50,0,40,"Nebraska"
"1859","2023",33,"Pipiens",50,0,40,"Nebraska"
"1860","2023",33,"Pipiens",34,0,40,"Nebraska"
"1861","2023",33,"Tarsalis",13,0,40,"Nebraska"
"1862","2023",33,"Pipiens",50,0,40,"Nebraska"
"1863","2023",33,"Pipiens",50,1,35.48,"Nebraska"
"1864","2023",33,"Pipiens",50,0,40,"Nebraska"
"1865","2023",33,"Pipiens",50,0,40,"Nebraska"
"1866","2023",33,"Pipiens",50,0,40,"Nebraska"
"1867","2023",33,"Pipiens",50,0,40,"Nebraska"
"1868","2023",33,"Pipiens",50,0,40,"Nebraska"
"1869","2023",33,"Pipiens",19,0,40,"Nebraska"
"1870","2023",33,"Tarsalis",7,0,40,"Nebraska"
"1871","2023",33,"Tarsalis",24,0,40,"Nebraska"
"1872","2023",33,"Pipiens",47,1,31.2,"Nebraska"
"1873","2023",33,"Pipiens",50,0,40,"Nebraska"
"1874","2023",33,"Pipiens",50,0,40,"Nebraska"
"1875","2023",33,"Pipiens",50,0,40,"Nebraska"
"1876","2023",33,"Pipiens",50,1,29.4,"Nebraska"
"1877","2023",33,"Pipiens",50,0,40,"Nebraska"
"1878","2023",33,"Pipiens",50,0,40,"Nebraska"
"1879","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1880","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1881","2023",33,"Tarsalis",50,1,22.1,"Nebraska"
"1882","2023",33,"Tarsalis",50,1,25.7,"Nebraska"
"1883","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1884","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1885","2023",33,"Tarsalis",49,0,40,"Nebraska"
"1886","2023",33,"Pipiens",4,0,40,"Nebraska"
"1887","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1888","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1889","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1890","2023",33,"Tarsalis",50,1,22,"Nebraska"
"1891","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1892","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1893","2023",33,"Tarsalis",50,1,20.1,"Nebraska"
"1894","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1895","2023",33,"Tarsalis",50,1,21.4,"Nebraska"
"1896","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1897","2023",33,"Tarsalis",10,0,40,"Nebraska"
"1898","2023",33,"Tarsalis",46,1,22.3,"Nebraska"
"1899","2023",33,"Tarsalis",50,1,22,"Nebraska"
"1900","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1901","2023",33,"Tarsalis",50,1,24,"Nebraska"
"1902","2023",33,"Tarsalis",50,1,37.1,"Nebraska"
"1903","2023",33,"Tarsalis",50,1,27.3,"Nebraska"
"1904","2023",33,"Tarsalis",45,1,29,"Nebraska"
"1905","2023",33,"Pipiens",46,0,40,"Nebraska"
"1906","2023",33,"Pipiens",50,0,40,"Nebraska"
"1907","2023",33,"Pipiens",50,0,40,"Nebraska"
"1908","2023",33,"Pipiens",50,1,34.9,"Nebraska"
"1909","2023",33,"Pipiens",50,0,40,"Nebraska"
"1910","2023",33,"Pipiens",50,0,40,"Nebraska"
"1911","2023",33,"Pipiens",50,1,38.5,"Nebraska"
"1912","2023",33,"Pipiens",50,1,30,"Nebraska"
"1913","2023",33,"Pipiens",50,1,37.7,"Nebraska"
"1914","2023",33,"Pipiens",50,0,40,"Nebraska"
"1915","2023",33,"Pipiens",50,0,40,"Nebraska"
"1916","2023",33,"Pipiens",50,0,40,"Nebraska"
"1917","2023",33,"Pipiens",50,1,37.6,"Nebraska"
"1918","2023",33,"Pipiens",50,0,40,"Nebraska"
"1919","2023",33,"Pipiens",50,0,40,"Nebraska"
"1920","2023",33,"Pipiens",50,1,36.7,"Nebraska"
"1921","2023",33,"Pipiens",50,1,24.5,"Nebraska"
"1922","2023",33,"Pipiens",50,1,26,"Nebraska"
"1923","2023",33,"Pipiens",50,1,35.8,"Nebraska"
"1924","2023",33,"Pipiens",50,1,37.1,"Nebraska"
"1925","2023",33,"Pipiens",50,1,30,"Nebraska"
"1926","2023",33,"Pipiens",50,1,34.3,"Nebraska"
"1927","2023",33,"Pipiens",50,1,35.5,"Nebraska"
"1928","2023",33,"Pipiens",50,0,40,"Nebraska"
"1929","2023",33,"Pipiens",50,0,40,"Nebraska"
"1930","2023",33,"Pipiens",50,1,38.2,"Nebraska"
"1931","2023",33,"Pipiens",50,1,36.3,"Nebraska"
"1932","2023",33,"Pipiens",50,1,23.7,"Nebraska"
"1933","2023",33,"Pipiens",50,0,40,"Nebraska"
"1934","2023",33,"Pipiens",50,1,34.5,"Nebraska"
"1935","2023",33,"Pipiens",50,1,38.6,"Nebraska"
"1936","2023",33,"Pipiens",50,1,36.4,"Nebraska"
"1937","2023",33,"Pipiens",50,0,40,"Nebraska"
"1938","2023",33,"Pipiens",50,1,36.9,"Nebraska"
"1939","2023",33,"Pipiens",50,0,40,"Nebraska"
"1940","2023",33,"Pipiens",46,0,40,"Nebraska"
"1941","2023",33,"Pipiens",27,1,28.5,"Nebraska"
"1942","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1943","2023",33,"Tarsalis",18,0,40,"Nebraska"
"1944","2023",33,"Pipiens",20,0,40,"Nebraska"
"1945","2023",33,"Tarsalis",41,0,40,"Nebraska"
"1946","2023",33,"Pipiens",39,0,40,"Nebraska"
"1947","2023",33,"Tarsalis",4,0,40,"Nebraska"
"1948","2023",33,"Pipiens",50,0,40,"Nebraska"
"1949","2023",33,"Pipiens",50,0,40,"Nebraska"
"1950","2023",33,"Pipiens",14,0,40,"Nebraska"
"1951","2023",33,"Tarsalis",5,0,40,"Nebraska"
"1952","2023",33,"Tarsalis",2,0,40,"Nebraska"
"1953","2023",33,"Pipiens",3,0,40,"Nebraska"
"1954","2023",33,"Tarsalis",25,0,40,"Nebraska"
"1955","2023",33,"Pipiens",31,0,40,"Nebraska"
"1956","2023",33,"Pipiens",8,0,40,"Nebraska"
"1957","2023",33,"Tarsalis",15,0,40,"Nebraska"
"1958","2023",33,"Pipiens",47,0,40,"Nebraska"
"1959","2023",33,"Tarsalis",10,0,40,"Nebraska"
"1960","2023",33,"Tarsalis",8,0,40,"Nebraska"
"1961","2023",33,"Pipiens",7,0,40,"Nebraska"
"1962","2023",33,"Tarsalis",50,1,38.3,"Nebraska"
"1963","2023",33,"Tarsalis",33,1,19.3,"Nebraska"
"1964","2023",33,"Pipiens",35,0,40,"Nebraska"
"1965","2023",33,"Tarsalis",49,0,40,"Nebraska"
"1966","2023",33,"Pipiens",10,0,40,"Nebraska"
"1967","2023",33,"Pipiens",50,0,40,"Nebraska"
"1968","2023",33,"Pipiens",2,0,40,"Nebraska"
"1969","2023",33,"Tarsalis",36,1,20.8,"Nebraska"
"1970","2023",33,"Pipiens",50,0,40,"Nebraska"
"1971","2023",33,"Pipiens",50,0,40,"Nebraska"
"1972","2023",33,"Pipiens",1,0,40,"Nebraska"
"1973","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1974","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1975","2023",33,"Tarsalis",37,0,40,"Nebraska"
"1976","2023",33,"Pipiens",42,0,40,"Nebraska"
"1977","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1978","2023",33,"Tarsalis",5,0,40,"Nebraska"
"1979","2023",33,"Pipiens",7,0,40,"Nebraska"
"1980","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1981","2023",33,"Tarsalis",1,0,40,"Nebraska"
"1982","2023",33,"Pipiens",12,0,40,"Nebraska"
"1983","2023",33,"Tarsalis",17,0,40,"Nebraska"
"1984","2023",33,"Pipiens",30,0,40,"Nebraska"
"1985","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1986","2023",33,"Tarsalis",7,0,40,"Nebraska"
"1987","2023",33,"Tarsalis",13,0,40,"Nebraska"
"1988","2023",33,"Pipiens",1,0,40,"Nebraska"
"1989","2023",33,"Pipiens",5,0,40,"Nebraska"
"1990","2023",33,"Tarsalis",50,0,40,"Nebraska"
"1991","2023",33,"Tarsalis",28,0,40,"Nebraska"
"1992","2023",34,"Tarsalis",50,0,40,"Nebraska"
"1993","2023",34,"Tarsalis",50,0,40,"Nebraska"
"1994","2023",34,"Tarsalis",27,0,40,"Nebraska"
"1995","2023",34,"Pipiens",9,0,40,"Nebraska"
"1996","2023",34,"Tarsalis",50,0,40,"Nebraska"
"1997","2023",34,"Tarsalis",50,0,40,"Nebraska"
"1998","2023",34,"Tarsalis",50,0,40,"Nebraska"
"1999","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2000","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2001","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2002","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2003","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2004","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2005","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2006","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2007","2023",34,"Tarsalis",2,0,40,"Nebraska"
"2008","2023",34,"Tarsalis",50,1,27.2,"Nebraska"
"2009","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2010","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2011","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2012","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2013","2023",34,"Tarsalis",50,0,40,"Nebraska"
"2014","2023",34,"Tarsalis",50,0,40,"Nebraska"
